time,length,id
45,2,7827903
90,3,7664293
45,1,7664293
90,4,6741592
90,4,7284197
45,1,7284197
90,7,11369406
90,2,4061339
90,2,8645519
45,1,8645519
90,3,7851700
90,4,10389978
45,1,10389978
90,3,3976867
90,5,6953410
45,2,6953410
90,3,7269082
45,1,7269082
90,4,6768316
45,1,6768316
90,10,11396290
45,8,11396290
90,5,9576291
45,2,9576291
90,3,7828041
45,1,7828041
90,4,7090168
45,1,7090168
90,3,8833590
45,2,8833590
90,5,7090259
45,2,7090259
90,3,9576112
45,2,9576112
90,4,7420844
45,1,7420844
90,2,10408593
90,4,7090119
45,1,7090119
90,3,6768317
45,2,6768317
90,3,10062932
90,2,3947455
90,4,7303941
45,1,7303941
45,3,8823831
90,3,7293087
45,2,7293087
90,3,5028818
90,3,3965663
45,1,3965663
90,1,3976895
90,4,6768048
45,1,6768048
90,3,5615286
45,1,5615286
90,5,10390064
45,1,10390064
90,3,8272132
45,1,8272132
90,5,7828067
45,2,7828067
90,3,11392838
45,1,11392838
90,2,7080155
90,2,4810814
45,3,4810814
90,3,4061281
45,1,4061281
90,3,7090101
45,2,7090101
90,2,7080217
45,1,7080217
90,3,10583938
45,1,10583938
90,2,7895503
90,2,7438055
45,1,7438055
90,3,8738630
90,3,6768141
45,1,6768141
90,3,8243622
45,1,8243622
90,3,8684161
45,2,8684161
90,2,4061239
45,1,4061239
90,4,6768340
45,2,6768340
45,3,7459195
90,3,7828093
45,1,7828093
90,3,7186011
45,1,7186011
90,2,8897057
45,1,8897057
90,3,8897088
45,2,8897088
90,2,8966288
45,2,8966288
90,3,7299747
45,2,7299747
90,2,10665989
90,2,7306789
45,2,7306789
90,5,8678509
45,3,8678509
90,7,10385482
45,1,10385482
90,4,6768185
45,1,6768185
90,3,7396555
45,1,7396555
90,3,7437745
45,1,7437745
90,3,7396560
45,6,7396560
90,4,7827925
45,3,7827925
90,4,7388816
45,2,7388816
90,4,11453116
45,5,11453116
90,4,7438083
45,2,7438083
90,3,8833478
45,1,8833478
90,2,8738777
90,4,7320623
45,1,7320623
90,3,6770577
90,3,7827927
45,1,7827927
90,5,9688832
45,4,9688832
90,3,7348579
45,1,7348579
90,7,11352404
45,9,11352404
90,8,8966180
45,4,8966180
90,3,6770548
45,1,6770548
90,4,7420843
45,1,7420843
90,4,7186010
45,1,7186010
90,5,9040276
45,2,9040276
90,5,7275731
45,1,7070204
90,7,9576167
45,2,9576167
90,4,7659596
45,1,7659596
90,3,7332308
45,1,7332308
90,3,4810870
45,1,4810870
90,4,7437970
45,2,7437970
90,1,7648938
45,1,7648938
45,4,9594490
90,6,11352311
45,4,11352311
45,2,8272040
90,3,8896975
45,2,8896975
90,3,7828146
45,2,7828146
90,4,10385712
45,2,10385712
90,3,7828213
45,1,7828213
90,1,10389998
45,2,10389998
90,3,7821579
45,1,7821579
90,2,3976613
45,2,3976613
90,3,7458990
90,3,8692240
45,2,8692240
90,4,7070193
45,2,7070193
45,1,8271913
90,3,4810786
45,2,4810786
90,4,7885072
45,2,7885072
45,1,5583226
90,3,7498230
45,2,7498230
90,3,8970339
45,1,8970339
90,3,8833553
45,1,8833553
90,2,9594498
45,2,9594498
90,2,4061059
90,3,7947181
90,1,5764774
90,2,6771042
45,2,6771042
45,1,7851941
45,2,10388441
90,3,7417058
45,3,7417058
90,3,9594889
45,1,9594889
90,2,7127763
45,2,10388466
90,3,9594318
90,4,5508796
90,5,11352650
45,3,11352650
90,4,8738683
45,2,8738683
90,4,10408320
45,1,10408320
90,3,7728191
90,5,9603109
45,1,9603109
90,4,9576314
45,1,9576314
90,4,6768169
45,1,6768169
90,2,10388299
45,2,10388299
90,4,10230535
45,4,10230535
90,3,7437798
45,1,7437798
90,3,8966209
45,1,8966209
90,4,4157857
90,4,7090344
45,1,7090344
90,11,10408385
45,1,10408385
90,3,10063784
45,4,10063784
90,6,10230570
45,2,10230570
90,3,6768144
45,2,6768144
90,5,11355815
45,5,11355815
90,3,7080186
90,3,7090287
45,2,7090287
90,3,5509290
45,1,5509290
90,4,8540299
45,1,8540299
90,5,7827934
45,3,7827934
90,4,7689519
45,3,7689519
90,3,5509834
45,1,5509834
90,3,8896938
45,2,8896938
90,3,10121875
45,1,10121875
90,3,6768209
90,2,10388229
45,1,10388229
90,5,11352589
45,1,11352589
90,3,7498227
45,2,7498227
90,4,10411623
90,3,5337742
45,1,5337742
90,2,8897074
90,3,6770767
45,1,6770767
90,3,7659891
45,2,7659891
90,3,7885096
45,1,7885096
90,4,5583152
45,1,5583152
90,4,8565329
45,1,8565329
90,4,8280884
90,3,8896871
45,1,8896871
90,1,5614390
90,3,7757311
45,1,7757311
90,3,6768189
45,2,6768189
90,3,8022158
45,1,8022158
90,3,4061241
45,2,4061241
90,3,5583146
45,1,5583146
90,2,7828150
45,1,7828150
90,6,10913390
45,2,10913390
90,4,10411542
45,1,10411542
90,5,7090116
45,1,7090116
45,1,7067456
90,5,11369375
90,4,8833482
45,1,8833482
90,2,7127604
90,3,7458900
45,5,7458900
90,5,10390107
90,3,5583114
90,1,6770769
45,3,6770769
90,4,7459155
90,4,7895688
45,3,7895688
90,3,7828260
45,2,7828260
90,3,6768192
90,5,10389913
90,6,9594309
45,1,9594309
90,3,8897087
45,1,8897087
90,5,9645019
90,3,7490538
90,3,7675787
45,1,7675787
90,4,11368748
45,1,11368748
90,5,11369301
45,1,11369301
90,3,7735631
90,3,8089133
90,3,7828250
45,1,7828250
90,1,7459148
90,3,10389836
45,1,10389836
90,5,8833448
45,1,8833448
90,3,7079976
90,6,8280876
90,5,7827869
45,1,7827869
90,2,8738767
45,2,8738767
90,2,4768772
45,2,4768772
90,3,8464895
45,1,8464895
90,4,5764394
90,4,8966328
90,2,7437951
45,5,7437951
90,4,6768040
45,2,6768040
90,2,5582728
45,1,5582728
90,4,3947381
90,4,7437794
45,1,7437794
90,4,9812185
45,4,9812185
90,3,9373757
45,1,9373757
90,5,8748536
45,2,8748536
90,2,9594408
90,4,6973941
45,1,6973941
90,3,7090070
45,2,7090070
90,3,3947307
45,2,3947307
90,4,3947365
45,2,3947365
90,4,5583174
45,2,5583174
90,4,7821589
45,1,7821589
90,3,7895536
45,1,7895536
90,3,8425240
45,1,8425240
90,3,7050764
45,1,7050764
90,4,3965711
45,3,3965711
90,3,7438076
45,1,7438076
90,8,9645078
45,3,9645078
90,3,5582858
45,2,5582858
90,3,7490885
45,1,7490885
90,5,7306790
45,1,7306790
90,4,8966158
90,6,11173348
45,4,11173348
90,3,7437837
45,1,7437837
90,6,8897155
45,1,8897155
90,4,10385703
90,3,3947311
45,1,3947311
90,3,10388352
45,1,10388352
90,4,7090209
90,6,9645157
45,2,9645157
90,4,5583164
45,2,5583164
90,4,11392835
45,1,11392835
90,4,9603038
90,4,10089503
45,2,10089503
90,5,9688909
45,3,9688909
90,5,6768083
90,5,8246023
45,2,8246023
90,5,8896851
45,1,8896851
90,3,7438675
90,6,6830218
90,5,10385480
45,2,10385480
90,3,7491857
45,1,7491857
90,3,9602961
90,5,9603104
45,1,9603104
90,3,10408361
45,1,10408361
90,6,8684159
45,2,8684159
90,4,9645072
90,4,8970341
90,4,7437939
45,1,7437939
90,3,6768155
45,1,6768155
90,4,7127470
45,1,7127470
90,4,9580972
90,3,6770366
45,1,6770366
90,3,9576300
45,2,9576300
90,3,8190213
90,3,8896923
45,1,8896923
90,3,7108707
90,3,11396376
45,3,11396376
90,4,5582624
45,1,5582624
90,5,10388259
90,5,6768378
45,3,6768378
90,8,9576171
45,1,9576171
90,4,7498262
90,5,6901844
45,2,6901844
90,4,5784376
90,3,8738823
90,4,11352411
45,5,11352411
90,4,7828110
45,1,7828110
90,4,5582622
45,1,5582622
90,4,9302970
45,2,9302970
90,3,5582774
45,1,5582774
90,3,6770810
45,2,6770810
90,4,6768207
45,1,6768207
90,5,7823152
45,1,7823152
90,4,10583791
45,2,10583791
90,4,8897036
45,1,8897036
90,6,8897023
45,1,8897023
90,3,7659895
45,1,7659895
90,4,8896992
90,4,7459149
90,2,7764318
45,1,7764318
90,5,7517385
45,1,7517385
90,4,11452972
45,2,11452972
90,3,6771009
45,5,6771009
90,9,10389820
90,4,7438091
45,1,7438091
90,5,7437931
45,1,7437931
90,6,10121900
45,3,10121900
90,3,8897016
45,1,8897016
90,3,7438715
45,2,7438715
90,5,9602858
90,3,8170432
45,2,8170432
90,2,9594521
45,2,9594521
90,1,8897221
45,1,8897221
90,3,7821519
45,2,7821519
90,3,6771013
90,4,10408332
45,1,10408332
90,6,10388505
45,2,10388505
90,3,7298504
90,5,7080188
45,2,7080188
90,5,8245997
45,2,8245997
90,2,7459132
45,2,7459132
90,4,9594643
45,1,9594643
90,5,7090265
45,1,7090265
90,1,3976755
45,1,3976755
90,3,4061299
90,3,6768222
45,2,6768222
90,2,3965807
45,1,3965807
90,4,7438522
45,1,7438522
90,6,11453228
45,5,11453228
90,3,7851709
90,2,6784755
45,1,6784755
90,4,10408426
45,1,10408426
90,2,9576306
45,1,9576306
90,3,8541158
45,3,8541158
90,4,10385402
45,3,10385402
90,2,8833548
45,1,8833548
90,3,6807656
45,1,6807656
90,4,7127585
45,1,7127585
90,3,11352489
45,4,11352489
90,3,7438722
45,2,7438722
90,2,3965801
90,3,8245966
45,2,8245966
90,5,11407344
45,3,11407344
90,3,10389954
90,3,7108299
45,1,7108299
90,4,8245846
45,3,8245846
90,3,10389876
45,1,10389876
90,3,5509654
90,4,11407384
45,4,11407384
90,3,8833421
45,1,8833421
90,4,7885099
45,1,7885099
90,3,8182078
45,2,8182078
90,5,7900890
90,4,8678422
45,3,8678422
90,2,7438691
45,1,7438691
90,3,10385514
45,4,10385514
90,3,5764642
45,1,5764642
90,4,5582552
45,1,5582552
90,4,9538698
45,2,9538698
90,6,7498212
90,3,7885050
45,8,7885050
90,3,7090252
45,1,7090252
90,3,10411587
45,7,10411587
90,3,5509202
90,2,5615278
90,2,6784743
90,3,8833492
90,3,10144875
90,3,5764218
90,3,5509172
45,1,5509172
90,6,7459183
45,1,7459183
90,3,4768766
45,2,4768766
90,3,11391450
45,1,11391450
90,2,10389905
45,4,10389905
45,2,8970462
90,4,7437968
45,1,7437968
90,3,7437843
45,2,7437843
90,2,8243550
45,3,8243550
90,5,10408563
45,3,10408563
90,3,10389903
45,2,10389903
90,3,5127532
45,1,5127532
90,3,7828032
45,1,7828032
90,1,7438519
90,2,10389742
45,2,10389742
90,3,8738620
45,2,8738620
90,3,7090136
45,1,7090136
90,3,7090183
45,2,7090183
90,3,8050168
45,2,8050168
90,2,7090222
45,1,7090222
90,3,8684177
45,2,8684177
90,4,10385685
45,2,10385685
45,3,7459170
90,2,10913505
45,4,10913505
90,3,6770494
90,3,7079993
90,4,11396397
45,1,11396397
90,3,7080136
45,1,7080136
90,3,9688869
45,2,9688869
90,3,11396249
45,2,11396249
90,3,10385512
45,2,10385512
90,1,7517339
45,1,7517339
90,4,9576161
45,2,9576161
90,3,8272020
45,4,8272020
90,3,11355810
45,2,11355810
90,4,8243396
45,1,8243396
90,2,8896888
45,1,8896888
90,3,6768229
45,5,6768229
90,1,7438626
45,1,7498285
45,1,7851897
90,7,11352637
45,5,11352637
90,4,3965709
45,2,3965709
90,3,8692260
45,3,8692260
90,3,5614862
45,2,5614862
45,1,8271910
90,1,8970689
90,5,7895615
90,3,6768310
45,1,6768310
90,2,5764652
90,2,8966511
45,1,8966511
90,4,10913543
45,4,10913543
45,1,7851798
90,3,7821442
45,3,7821442
90,3,7090231
45,1,7090231
90,2,7127783
45,2,9594371
45,2,8645528
90,2,7828252
45,1,7828252
90,3,10028214
45,3,10028214
45,1,8272139
90,2,8692255
45,2,8692255
90,1,7090317
45,1,7090317
90,5,11352409
45,4,11352409
90,2,8896889
45,2,8896889
45,2,9594737
90,2,9576284
45,2,9576284
90,4,8346044
45,2,8346044
90,5,11352560
45,5,11352560
90,1,8896984
45,1,8896984
45,2,10388334
90,2,5764794
45,2,5764794
90,2,8243497
45,2,8243497
90,8,10230555
45,2,10230555
45,2,3965669
90,4,7459080
90,4,7799074
90,4,9645069
45,2,9645069
90,3,7108673
90,2,5582850
45,2,5582850
90,3,6768336
45,1,6768336
90,5,10389914
45,2,10389914
90,5,9576144
45,1,9576144
90,4,3947413
90,3,3965775
45,2,3965775
90,6,11396479
45,2,11396479
90,5,7079573
45,3,7079573
90,5,8854082
45,4,8854082
90,4,7108443
90,4,3947169
90,5,7498207
45,1,7498207
90,4,6830396
45,1,6830396
90,3,5583030
45,2,5583030
90,4,9594332
90,6,10389881
45,1,10389881
90,3,3947461
45,4,3947461
90,4,7901169
45,2,7901169
90,5,8684162
45,1,8684162
90,3,9576201
45,3,9576201
90,3,7142346
45,1,7142346
90,3,8083366
90,4,5583082
45,2,5583082
90,3,5509244
90,3,7821653
45,1,7821653
90,3,3947197
45,1,3947197
90,3,10408580
45,1,10408580
90,3,7821447
45,2,7821447
90,6,8970557
90,3,3965641
45,1,3965641
90,6,10411778
45,2,10411778
90,4,6768231
45,1,6768231
90,4,7828147
45,1,7828147
90,4,9594656
90,5,7895426
90,5,7884009
45,2,7884009
90,3,7090232
45,2,7090232
90,4,9645407
90,4,7498383
45,2,7498383
90,3,7459082
90,3,9576351
45,1,9576351
90,4,8243592
45,3,8243592
90,5,7947184
45,2,7947184
90,4,8970343
45,2,8970343
90,4,6768272
45,1,6768272
90,4,8272211
90,5,9603131
45,1,9603131
90,3,7090361
45,1,7090361
90,2,6770959
45,1,6770959
90,4,11396442
45,1,11396442
90,3,7437748
45,1,7437748
90,4,7023619
45,1,7023619
90,4,10389953
90,4,4157891
90,4,11407512
45,1,11407512
90,5,9688852
45,2,9688852
90,3,4158023
45,2,4158023
90,3,7438492
90,4,7498113
45,1,7498113
90,2,5615032
90,2,7459047
90,4,6768365
45,2,6768365
90,3,8243620
45,2,8243620
90,4,6768125
45,1,6768125
90,5,7079921
45,2,7079921
90,3,3965555
45,1,3965555
90,4,10389843
45,2,10389843
90,3,11391355
45,1,11391355
90,2,8966173
90,5,5508810
90,7,11251076
45,6,11251076
90,6,10285264
45,1,10285264
90,3,9594480
45,1,9594480
90,3,7459139
90,3,9594508
45,5,9594508
90,5,11846055
45,2,11846055
90,5,8678508
45,4,8678508
90,5,10411399
90,2,7490688
45,1,7490688
90,6,7648936
45,1,7648936
90,4,7437874
45,1,7437874
90,2,7108302
45,1,7108302
90,3,6768261
45,1,6768261
90,4,7080173
45,1,7080173
90,4,8428144
45,1,8428144
90,5,10408397
45,1,10408397
90,2,5615212
90,3,7490422
45,1,7490422
90,5,9625493
45,3,9625493
90,5,10978544
45,4,10978544
90,3,7438678
45,2,7438678
90,3,7851774
45,1,7851774
90,4,7437864
45,2,7437864
90,3,7380791
45,1,7380791
90,3,5509412
45,2,5509412
90,3,8246103
45,2,8246103
90,3,7895366
45,2,7895366
90,5,8684146
45,3,8684146
90,4,8645536
45,3,8645536
90,2,7821569
45,1,7821569
90,6,8692262
45,3,8692262
90,3,7759900
45,2,7759900
90,3,9576293
90,3,10389815
45,1,10389815
90,4,8738612
90,2,5509452
45,2,5509452
90,3,8506699
45,2,8506699
90,4,7498204
45,2,7498204
90,5,7689476
45,2,7689476
90,5,8854435
45,4,8854435
90,5,10389993
45,3,10389993
90,6,9103377
45,3,9103377
90,4,8645353
45,1,8645353
90,3,10389869
45,1,10389869
120,1,10327230
105,1,10327230
90,5,10327230
45,1,10327230
90,4,9594329
90,3,8219992
45,2,8219992
90,2,7108388
45,1,7108388
90,3,8152891
45,4,8152891
90,5,7851825
45,1,7851825
90,3,8966412
45,1,8966412
90,5,7851813
45,2,7851813
90,6,7769669
45,2,7769669
90,5,7108668
45,1,7108668
90,5,10389842
45,3,10389842
90,6,7648957
45,2,7648957
90,6,10385517
45,2,10385517
90,3,5786460
45,1,5786460
90,4,5582848
45,1,5582848
90,3,6768166
45,2,6768166
90,2,5509454
45,2,5509454
90,3,8541033
45,1,8541033
90,5,11368749
45,2,11368749
90,2,10389798
45,3,10389798
90,3,10388490
45,1,10388490
120,1,7665829
105,1,7665829
90,3,7665829
45,1,7665829
90,2,7458971
45,2,7458971
90,3,9645135
90,4,4810790
45,2,4810790
90,5,10411744
45,5,10411744
90,5,5615260
90,5,8246006
45,3,8246006
90,4,8165189
45,1,8165189
90,6,11057923
45,3,11057923
90,3,6768116
45,1,6768116
90,1,3947457
45,1,3947457
90,4,8280747
45,1,9594274
90,3,7142277
45,1,7142277
90,2,7127796
45,1,7127796
90,3,7079913
90,3,5614812
90,6,7901128
45,1,7901128
90,4,7821584
45,1,7821584
90,3,10411412
45,1,10411412
90,3,7676018
45,1,7676018
90,5,7437826
45,3,7437826
90,4,8738763
45,1,8738763
90,5,11396475
45,3,11396475
90,4,7437779
45,1,7437779
90,4,7142100
90,5,11352348
45,3,11352348
90,6,9539042
45,3,9539042
45,1,10385375
90,3,7090289
45,4,7090289
90,3,7080007
90,4,8190211
45,2,8190211
90,4,7823148
45,1,7823148
90,5,6771024
45,2,6771024
90,4,10389827
45,2,10389827
90,5,11355807
45,2,11355807
90,4,7827995
45,2,7827995
90,6,6768084
45,3,6768084
90,5,7080001
45,1,7080001
90,4,8970471
45,3,8970471
90,5,8595866
45,1,8595866
90,4,7828042
45,1,7828042
90,4,5509618
90,7,11352639
45,6,11352639
90,4,10408415
90,4,8678477
45,4,8678477
90,4,7438096
45,1,7438096
90,4,9576353
45,5,9576353
90,5,7437916
45,1,7437916
90,3,5582790
45,3,5582790
90,7,11725037
45,2,11725037
90,3,3947471
90,2,5509692
45,1,5509692
90,5,9645040
45,2,9645040
90,4,8833500
45,3,8833500
90,3,6784742
90,4,9594520
45,3,9594520
90,3,7142182
45,2,7142182
90,4,5582778
45,1,5582778
90,2,7821323
90,4,8246137
45,2,8246137
90,3,5509228
45,1,5509228
90,4,7089873
45,2,7089873
90,4,7895283
45,2,7895283
45,1,9594505
90,2,4768172
45,1,4768172
90,4,8896931
45,1,8896931
90,3,7127613
45,2,7127613
90,5,8243489
45,1,8243489
90,3,8272192
45,1,8272192
90,3,7851815
45,3,7851815
90,5,8966263
45,2,8966263
90,4,8425275
45,4,8425275
90,7,10388332
45,2,10388332
90,3,7438242
45,1,7438242
90,2,7458913
90,3,7142045
45,2,7142045
90,3,8140044
45,2,8140044
90,2,6768135
90,5,5583198
45,1,5583198
90,2,4061095
45,1,4061095
90,4,8833522
45,2,8833522
90,5,7080096
90,7,12076516
45,2,12076516
90,3,9576339
45,1,9576339
90,2,6807699
90,4,5582830
45,1,5582830
90,5,8425191
45,3,8425191
90,2,3947149
45,2,3947149
90,3,7080201
45,1,7080201
90,3,8970466
90,6,10230529
45,3,10230529
45,2,8120416
90,4,4061319
90,3,7458919
45,2,7458919
90,5,8245845
45,2,8245845
90,6,10411436
45,3,10411436
90,3,6830263
90,3,5764504
45,1,6989572
90,3,10389818
45,1,10389818
90,3,10411484
45,1,10411484
90,3,7437988
45,2,7437988
90,3,7080110
45,1,7080110
90,2,8738685
45,4,8738685
90,3,8246186
45,3,8246186
90,4,11820586
45,2,11820586
90,5,6768362
45,1,6768362
90,5,8684147
45,3,8684147
90,3,8035549
45,2,8035549
90,4,8243634
45,1,8243634
90,3,8896892
45,1,8896892
90,5,7438049
45,1,7438049
90,4,7885082
90,3,3947297
90,2,8280723
90,3,7090206
45,3,7090206
90,5,11396273
45,3,11396273
90,3,7437930
45,1,7437930
90,4,8243416
45,1,8243416
90,3,9594449
90,4,6770507
90,5,11352318
45,3,11352318
90,3,8425231
90,3,7080232
45,1,7080232
90,2,8408292
90,3,3947153
45,2,3947153
90,2,11453074
45,4,11453074
90,5,10388385
90,6,9576099
45,2,9576099
90,3,8897138
45,1,8897138
90,3,7498198
45,2,7498198
90,3,9514326
45,3,9514326
90,4,7438711
45,2,7438711
90,5,8246140
45,1,8246140
90,3,7828249
45,2,7828249
90,3,8738829
90,4,6770967
45,1,6770967
90,6,11453171
45,2,11453171
90,2,6784266
90,5,10385373
45,2,10385373
90,3,3976627
45,1,3976627
90,3,8970464
45,1,8970464
90,5,4768748
45,2,4768748
90,5,8738871
45,2,8738871
90,5,8897118
45,1,8897118
90,4,6770870
90,4,7498214
90,4,5583180
45,4,5583180
90,4,7659882
45,3,7659882
90,3,8833520
90,5,9594877
45,1,9594877
90,4,5786152
45,2,5786152
90,2,7127459
90,4,8243432
45,1,8243432
90,4,8678928
45,3,8678928
90,5,11396379
45,4,11396379
90,3,5509310
45,1,5509310
90,4,7828098
45,4,7828098
90,5,11352486
45,4,11352486
90,5,7438555
45,2,7438555
90,6,10230551
45,6,10230551
90,4,8246091
45,2,8246091
90,5,8243521
45,2,8243521
90,4,7759902
45,1,7759902
90,3,8001844
45,2,8001844
90,7,8678404
45,3,8678404
90,4,8243630
45,2,8243630
90,4,8081226
45,1,8081226
90,5,7885160
45,2,7885160
90,4,10389726
45,3,10389726
90,4,6767933
45,2,6767933
90,5,5582574
45,1,5582574
90,4,10389725
45,2,10389725
90,11,11452993
45,4,11452993
90,3,10389831
45,2,10389831
90,5,11392842
45,2,11392842
90,3,6784772
45,1,6784772
90,3,8280729
45,2,8280729
90,2,8966413
45,1,8966413
90,4,10385371
45,4,10385371
90,3,8738778
90,3,7851917
45,1,7851917
90,2,8897172
45,1,8897172
90,4,8748542
45,5,8748542
90,3,7437875
45,2,7437875
45,1,9645442
90,3,7885179
45,1,7885179
90,4,7438513
90,4,8897097
45,1,8897097
90,4,9594514
45,2,9594514
90,3,7438631
45,2,7438631
90,3,7498141
90,4,10388449
90,4,6768350
45,1,6768350
90,4,10408296
90,2,7623975
45,1,7623975
90,5,7438669
45,1,7438669
90,4,9645428
45,2,9645428
90,3,7438103
45,2,7438103
90,3,7459174
45,1,7459174
90,3,8970544
45,1,8970544
90,4,10913376
45,4,10913376
90,3,8246117
45,1,8246117
90,4,9301685
45,2,9301685
90,3,7412119
45,2,7412119
90,3,7108346
45,1,7108346
90,3,5614938
90,6,8280779
90,3,10389946
45,1,10389946
90,4,8897175
45,3,8897175
90,5,7851482
90,3,7669859
90,6,11452939
45,3,11452939
90,4,8692285
45,3,8692285
90,6,10408629
90,4,8970396
45,1,8970396
90,11,11452999
45,3,11452999
90,6,7438670
45,3,7438670
90,4,8896998
45,4,8896998
90,4,8970604
45,1,8970604
90,5,6768342
45,2,6768342
90,3,7438038
45,4,7438038
90,3,8243480
45,2,8243480
90,2,7127794
45,1,7127794
90,2,9594698
45,1,9594394
90,4,7437886
45,1,7437886
90,3,8692286
45,4,8692286
90,9,11368609
45,5,11368609
90,3,8592840
45,2,8592840
90,4,7438061
45,2,7438061
